3590,1963,Jason and the Argonauts,"Adventure, Family, Fantasy"
3610,1992,Lethal Weapon 3,"Action, Crime, Thriller"
3611,2000,Man on the Moon,"Biography, Comedy, Drama"
3612,1988,Chocolat,"Drama, Romance"
3617,1992,Death Becomes Her,"Comedy, Fantasy, Horror"
3624,2003,The Last Samurai,"Action, Drama, History"
3626,2002,25th Hour,Drama
3638,2003,Bad Boys II,"Action, Comedy, Crime"
3650,1983,War Games,"Action, Horror, Thriller"
3670,1992,Encino Man,Comedy
3680,1995,Hackers,"Comedy, Crime, Drama"
3684,1964,Goldfinger,"Action, Adventure, Thriller"
3689,2005,The Amityville Horror,"Drama, Horror, Mystery"
3713,2004,Saw,"Horror, Mystery, Thriller"
3714,2005,The Ballad of Jack and Rose,Drama
3715,1985,Commando,"Action, Adventure, Thriller"
3725,1988,The Seventh Sign,"Drama, Fantasy, Horror"
3728,1993,So I Married an Axe Murderer,"Comedy, Romance"
3730,1998,Elizabeth,"Biography, Drama, History"
3736,1968,The Green Berets,"Drama, War"
3740,1931,Dracula,"Fantasy, Horror"
3742,1946,Notorious,"Drama, Film-Noir, Romance"
3756,2002,About Schmidt,"Comedy, Drama"
3758,2000,Cecil B. Demented,"Comedy, Crime, Thriller"
3782,1990,Flatliners,"Drama, Horror, Sci-Fi"
3787,2002,The Dangerous Lives of Altar Boys,"Comedy, Drama"
3796,1992,Juice,"Action, Crime, Drama"
3798,1973,The Sting,"Comedy, Crime, Drama"
3801,1975,Rooster Cogburn,"Adventure, Drama, Western"
3814,1991,Love Potion #9,"Adult, Comedy"
3817,1994,Stargate,"Action, Adventure, Sci-Fi"
3824,1998,Fear and Loathing in Las Vegas,"Adventure, Comedy, Drama"
3825,2002,The Sum of All Fears,"Action, Drama, Thriller"
3826,1999,Music of the Heart,"Drama, Music"
3835,1992,Universal Soldier,"Action, Sci-Fi, Thriller"
3840,1982,The Toy,Comedy
3858,2001,Sugar & Spice,"Comedy, Crime"
3860,2003,Bruce Almighty,"Comedy, Drama, Fantasy"
3862,1987,Superman IV: The Quest for Peace,"Action, Adventure, Family"
3864,2005,Batman Begins,"Action, Adventure"
3875,2004,The Motorcycle Diaries,"Adventure, Biography, Drama"
3879,1995,Ghost in the Shell,"Animation, Action, Mystery"
3886,1997,Live Flesh,Drama
3890,2004,Confessions of a Teenage Drama Queen,"Comedy, Family, Music"
3893,1996,The People vs. Larry Flynt,"Biography, Drama, History"
3894,2004,Surviving Christmas,"Comedy, Romance"
3900,2000,Amores Perros,"Drama, Thriller"
3903,1994,PCU,Comedy
3905,2001,The Others,"Horror, Thriller"
3917,2004,Garden State,"Comedy, Drama, Romance"
3920,1998,I Still Know What You Did Last Summer,"Horror, Mystery"
3923,1997,Beverly Hills Ninja,"Action, Comedy"
3925,2003,The Matrix: Reloaded,"Action, Sci-Fi"
3935,1968,Yellow Submarine,"Animation, Adventure, Comedy"
3936,1999,End of Days,"Action, Fantasy, Horror"
3938,2004,Shrek 2,"Animation, Adventure, Comedy"
3954,1952,The Quiet Man,"Comedy, Drama, Romance"
3960,1960,Pollyanna,"Drama, Family"
3966,2004,Friday Night Lights,"Action, Drama, Sport"
4027,1988,Police Academy 5: Assignment - Miami Beach,"Comedy, Crime"
4043,2002,Signs,"Drama, Mystery, Sci-Fi"
4049,1988,Torch Song Trilogy,"Comedy, Drama, Romance"
4056,2001,Planet of the Apes,"Action, Adventure, Sci-Fi"
4060,1990,The Long Walk Home,"Drama, History"
4067,1976,Silver Streak,"Action, Comedy, Crime"
4078,2003,Larry the Cable Guy: Git-R-Done,"Documentary, Comedy"
4080,2003,A Mighty Wind,"Comedy, Music"
4089,1987,Innerspace,"Action, Adventure, Comedy"
4098,2002,Angel: Season 4,Documentary
4100,2000,Dinosaur,"Animation, Adventure, Family"
4109,2000,American Psycho,"Crime, Drama"
4123,1998,Patch Adams,"Biography, Comedy, Drama"
4135,1956,The King and I,"Biography, Drama, Musical"
4141,2000,Shanghai Noon,"Action, Adventure, Comedy"
4144,2001,The Brothers,"Comedy, Drama"
4149,2004,Scooby-Doo 2: Monsters Unleashed,"Adventure, Comedy, Family"
4157,1991,The Prince of Tides,"Drama, Romance"
4159,2002,Barbershop,"Comedy, Drama"
4171,1996,Mars Attacks!,"Action, Comedy, Sci-Fi"
4210,2002,Below,"Horror, Mystery, Thriller"
4214,1996,The Mirror Has Two Faces,"Comedy, Drama, Romance"
4216,2001,Jurassic Park III,"Action, Adventure, Sci-Fi"
4219,1995,The Tuskegee Airmen,"Drama, History, War"
4225,1999,Life,"Comedy, Crime, Drama"
4227,1997,The Full Monty,"Comedy, Drama"
4247,1998,Velvet Goldmine,"Drama, Music"
4260,2001,Rat Race,"Adventure, Comedy"
4262,1999,Sleepy Hollow,"Fantasy, History, Horror"
4266,2004,The Passion of the Christ,Drama
4269,2002,Swimfan,"Drama, Thriller"
4271,1996,Bound,"Crime, Romance, Thriller"
4284,1954,Dial M for Murder,"Crime, Film-Noir, Thriller"
4289,1985,Police Academy 2: Their First Assignment,Comedy
4302,1982,An Officer and a Gentleman,"Drama, Romance"
4306,1999,The Sixth Sense,"Drama, Mystery, Thriller"
4315,2004,In Good Company,"Comedy, Drama, Romance"
4330,1995,While You Were Sleeping,"Comedy, Drama, Romance"
4339,2000,Shadow of the Vampire,"Drama, Horror"
4341,2002,The Scorpion King,"Action, Adventure, Fantasy"
4345,2002,Bowling for Columbine,"Documentary, Crime, Drama"
4355,2003,Coffee and Cigarettes,"Comedy, Drama, Music"
4356,2002,Road to Perdition,"Crime, Drama, History"
4364,1976,Network,Drama
4369,1981,Porky's,Comedy
4380,1993,Rookie of the Year,"Comedy, Family, Fantasy"
4383,2004,Farscape: The Peacekeeper Wars,"Action, Adventure, Drama"
4384,2004,Dawn of the Dead,"Action, Horror, Thriller"
4386,1985,The Return of the Living Dead,"Comedy, Horror, Sci-Fi"
4387,2005,Nobody Knows,Drama
4389,2003,A Man Apart,"Action, Crime, Drama"
4392,1993,Army of Darkness,"Comedy, Fantasy, Horror"
4402,1984,A Nightmare on Elm Street,Horror
4418,2000,Titan A.E.,"Animation, Action, Adventure"
4420,2004,Against the Ropes,"Biography, Drama, Romance"
4432,2003,The Italian Job,"Action, Crime, Thriller"
4454,1944,To Have and Have Not,"Adventure, Comedy, Romance"
4465,1998,The Big One,"Documentary, Comedy, Crime"
4472,2003,Love Actually,"Comedy, Drama, Romance"
4479,1980,Ordinary People,Drama
4488,2000,Wonder Boys,"Comedy, Drama"
4490,2004,Ned Kelly,"Action, Adventure, Biography"
4492,2004,Club Dread,"Comedy, Horror, Thriller"
4493,2003,Ju-on: The Grudge,Horror
4496,1993,Farewell My Concubine,"Drama, Music, Romance"
4506,1961,Breakfast at Tiffany's,"Comedy, Drama, Romance"
4507,1991,Class Action,"Drama, Thriller"
4517,1997,Mimic,"Horror, Sci-Fi"
4520,1995,Grumpier Old Men,"Comedy, Romance"
4522,1998,Independent's Day,Documentary
4524,1988,Bat 21,"Drama, War"
4535,1994,Blank Check,"Comedy, Crime, Family"
4546,2004,Chasing Liberty,"Comedy, Romance"
4557,1985,The Falcon and the Snowman,"Biography, Crime, Drama"
4565,1973,The Paper Chase,"Comedy, Drama"
4570,1997,Midnight in the Garden of Good and Evil,"Crime, Drama, Mystery"
4577,1989,Steel Magnolias,"Comedy, Drama, Romance"
4586,1999,But I'm a Cheerleader,"Comedy, Drama, Romance"
4590,2004,The Forgotten,"Drama, Horror, Mystery"
4612,1994,Timecop,"Action, Crime, Sci-Fi"
4628,1996,Kolya,"Comedy, Drama, Music"
4633,1982,Gandhi,"Biography, Drama, History"
4634,2005,Me and You and Everyone We Know,"Comedy, Drama"
4640,1988,Rain Man,Drama
4652,1995,Kids,"Drama, Romance"
4653,1984,The Burning Bed,"Crime, Drama"
4656,2000,Erin Brockovich,"Biography, Drama"
4660,2001,The Shipping News,Drama
4661,1999,Deuce Bigalow: Male Gigolo,"Comedy, Romance"
4663,1993,The Wedding Banquet,"Comedy, Drama, Romance"
4670,1999,Wild Wild West,"Action, Comedy, Sci-Fi"
4679,1965,Battle of the Bulge,"Drama, History, War"
4683,2000,Proof of Life,"Action, Drama, Thriller"
4685,1999,Lake Placid,"Action, Comedy, Horror"
4686,1990,Hard to Kill,"Action, Crime, Drama"
4698,1997,The Lost World: Jurassic Park,"Action, Adventure, Sci-Fi"
4705,1987,Overboard,"Comedy, Romance"
4721,1998,Central Station,Drama
4736,1981,Chariots of Fire,"Biography, Drama, History"
4739,1988,Mystic Pizza,"Comedy, Drama, Romance"
4740,1986,The Golden Child,"Action, Adventure, Comedy"
4745,2003,Bringing Down the House,Comedy
4751,2003,Sinbad: Legend of the Seven Seas,"Animation, Adventure, Comedy"
4752,2000,Dancer in the Dark,"Crime, Drama, Musical"
4753,2003,Cabin Fever,"Comedy, Horror"
4761,1981,The Cannonball Run,"Action, Comedy, Sport"
4773,2004,In the Realms of the Unreal,"Documentary, Biography"
4778,1994,Reality Bites,"Comedy, Drama, Romance"
4781,1986,Cobra,"Action, Crime, Thriller"
4790,2001,Tortilla Soup,"Comedy, Romance, Drama"
4801,2003,Darkness Falls,"Horror, Mystery, Thriller"
4805,1993,True Romance,"Crime, Drama, Romance"
4816,1990,The Freshman,"Comedy, Crime"
4829,2004,Shaun of the Dead,"Comedy, Horror"
4831,1990,Tremors,"Comedy, Horror"
4833,2003,Timeline,"Action, Adventure, Sci-Fi"
4841,1995,Judge Dredd,"Action, Crime, Sci-Fi"
4847,1989,Glory,"Drama, History, War"
4849,1981,Taps,Drama
4852,1997,U Turn,"Crime, Drama, Thriller"
4857,1997,Eddie Izzard: Glorious,"Documentary, Comedy"
4862,1992,Sneakers,"Comedy, Crime, Drama"
4867,1986,The Karate Kid Part II,"Action, Family, Romance"
4870,1991,Doc Hollywood,"Comedy, Drama, Romance"
4874,1987,Broadcast News,"Comedy, Drama, Romance"
4876,1997,Vegas Vacation,"Comedy, Family"
4877,2004,Simpsons Gone Wild,N/A
4881,1994,Crumb,"Documentary, Biography, Comedy"
4883,1992,The Bodyguard,"Action, Drama, Music"
4906,1999,Stuart Little,"Adventure, Comedy, Family"
4912,1955,Mister Roberts,"Comedy, Drama, War"
4914,2005,White Noise,"Drama, Horror, Mystery"
4931,2004,Catwoman,"Action, Crime, Fantasy"
4932,1997,The Saint,"Action, Adventure, Romance"
4949,1999,House on Haunted Hill,"Horror, Mystery, Thriller"
4951,2003,Runaway Jury,"Drama, Thriller"
4956,1989,Back to the Future Part II,"Adventure, Comedy, Sci-Fi"
4972,2003,Paycheck,"Action, Mystery, Sci-Fi"
4977,1988,The Great Outdoors,Comedy
4995,2002,Crossroads,"Comedy, Drama, Romance"
4996,2000,Gone in 60 Seconds,"Action, Crime, Drama"
5004,2001,Nowhere in Africa,"Biography, Drama"
5010,1990,Postcards from the Edge,"Comedy, Drama"
5016,1996,Set It Off,"Action, Crime, Drama"
5025,1985,Mask: Director's Cut,Adventure
5033,1993,Son in Law,"Comedy, Drama, Romance"
5035,1998,54,"Drama, History, Music"
5041,1998,Clay Pigeons,"Comedy, Crime"
5042,2003,Deliver Us From Eva,"Comedy, Drama, Romance"
5050,1953,Roman Holiday,"Comedy, Romance"
5054,1996,Mission: Impossible,"Action, Adventure, Thriller"
5055,1998,Hope Floats,"Drama, Romance"
5056,1994,Angels in the Outfield,"Comedy, Family, Fantasy"
5069,1991,Sleeping With the Enemy,"Drama, Thriller"
5071,2005,Fever Pitch,"Comedy, Drama, Romance"
5075,1973,High Plains Drifter,"Mystery, Western"
5084,1981,Escape from New York,"Action, Sci-Fi"
5085,2003,Seabiscuit,"Drama, History, Sport"
5087,1999,"Mystery, Alaska",Thriller
5096,2005,My Summer of Love,"Drama, Romance"
5104,2002,The Four Feathers,"Adventure, Drama, History"
5105,1985,Just One of the Guys,"Comedy, Romance"
5112,2000,What Lies Beneath,"Drama, Fantasy, Horror"
5118,1995,Devil in a Blue Dress,"Crime, Drama, Mystery"
5121,2003,The Medallion,"Action, Comedy, Fantasy"
5137,1985,Out of Africa,"Biography, Drama, Romance"
5141,1984,The Philadelphia Experiment,"Adventure, Drama, Romance"
5149,1986,The Great Mouse Detective,"Animation, Adventure, Family"
5151,1971,Bedknobs and Broomsticks,"Animation, Adventure, Comedy"
5154,2005,Constantine,"Drama, Fantasy, Horror"
5156,2004,Blue Collar Comedy Tour Rides Again,"Comedy, Documentary"
5169,1992,My Cousin Vinny,"Comedy, Crime"
5181,2003,Under the Tuscan Sun,"Comedy, Drama, Romance"
5187,1968,Funny Girl,"Biography, Comedy, Drama"
5190,1981,Mommie Dearest,"Biography, Drama"
5191,2000,Vertical Limit,"Action, Adventure, Drama"
5223,1999,"Girl, Interrupted","Crime, Drama, Mystery"
5226,1998,Rushmore,"Comedy, Drama"
5227,2001,Angel Eyes,"Drama, Romance"
5237,1995,To Die For,"Comedy, Crime, Drama"
5239,2005,The Longest Yard,"Comedy, Crime, Sport"
5243,2000,Romeo Must Die,"Action, Crime, Thriller"
5245,2000,Malena,Short
5250,1986,The Money Pit,Comedy
5253,1970,Beneath the Planet of the Apes,"Action, Adventure, Sci-Fi"
5255,1994,City Slickers II: The Legend of Curly's Gold,"Comedy, Western"
5277,2001,The Anniversary Party,"Comedy, Drama, Romance"
5287,1967,Bonnie and Clyde,"Action, Biography, Crime"
5293,1992,Patriot Games,"Action, Thriller"
5298,1999,Storm of the Century,"Drama, Fantasy, Horror"
5317,2000,Miss Congeniality,"Action, Comedy, Crime"
5318,1995,Tommy Boy,"Adventure, Comedy"
5320,2005,The Upside of Anger,"Comedy, Drama"
5327,2005,Guess Who,"Comedy, Romance"
5333,2002,Big Fat Liar,"Adventure, Comedy, Family"
5345,2004,Shark Tale,"Animation, Adventure, Comedy"
5360,1983,The Right Stuff,"Adventure, Drama, History"
5363,2001,Jay and Silent Bob Strike Back,Comedy
5367,1996,The Glimmer Man,"Action, Comedy, Crime"
5387,1991,Dutch,"Comedy, Drama"
5390,2004,Anacondas: The Hunt for the Blood Orchid,"Action, Adventure, Horror"
5391,1999,Anna and the King,"Drama, History, Romance"
5401,2004,Dodgeball: A True Underdog Story,"Comedy, Sport"
5430,1996,Sleepers,"Crime, Drama, Thriller"
5434,2000,Mission to Mars,"Adventure, Sci-Fi, Thriller"
5435,1988,Biloxi Blues,"Comedy, Drama"
5448,2002,Jackass: The Movie,"Documentary, Comedy"
5462,1999,The Messenger: The Story of Joan of Arc,"Adventure, Biography, Drama"
5467,2004,Intimate Strangers,"Drama, Romance, Thriller"
5472,1987,Spaceballs,"Adventure, Comedy, Sci-Fi"
5477,1988,Twins,"Comedy, Crime"
5493,1993,Sommersby,"Drama, Mystery, Romance"
5503,1979,Salem's Lot,"Fantasy, Horror"
5515,1964,Dr. Strangelove,Comedy
5516,1999,American Movie,Documentary
5518,1976,The Pink Panther Strikes Again,"Comedy, Crime"
5522,2004,The Machinist,"Drama, Thriller"
5528,2003,The Triplets of Belleville,"Animation, Comedy, Drama"
5544,1989,"See No Evil, Hear No Evil","Action, Horror, Thriller"
5545,2002,Bad Company,"Action, Adventure, Comedy"
5560,2002,Sorority Boys,Comedy
5561,1967,Cool Hand Luke,"Crime, Drama"
5562,1985,Ladyhawke,"Adventure, Comedy, Drama"
5571,1976,Rocky,"Drama, Sport"
5577,1957,Throne of Blood,Drama
5582,1980,Star Wars: Episode V: The Empire Strikes Back,"Action, Adventure, Fantasy"
5583,2005,The Marksman,"Action, Adventure, Thriller"
5587,1984,Johnny Dangerously,"Action, Comedy, Crime"
5589,2002,The Time Machine,"Sci-Fi, Adventure, Action"
5601,1962,The Manchurian Candidate,"Drama, Mystery, Sci-Fi"
5607,1996,The Hunchback of Notre Dame,"Animation, Drama, Family"
5612,1996,Kids in the Hall: Brain Candy,Comedy
5614,2000,Best in Show,Comedy
5621,1994,Naked Gun 33 1/3: The Final Insult,"Comedy, Crime"
5625,1999,At First Sight,"Drama, Romance"
5628,1996,The Nutty Professor,"Comedy, Romance, Sci-Fi"
5633,1999,Tuesdays with Morrie,"Biography, Drama"
5644,2004,Melinda and Melinda,"Comedy, Drama, Romance"
5646,2001,61*,"Biography, Drama, History"
5650,1999,Buena Vista Social Club,"Documentary, Music"
5651,1992,Boomerang,"Comedy, Drama, Romance"
5656,1986,Star Trek IV: The Voyage Home,"Adventure, Comedy, Sci-Fi"
5665,1987,The Secret of My Success,Comedy
5667,2005,Son of the Mask,"Comedy, Family, Fantasy"
5671,1996,Secrets & Lies,Drama
5692,2000,"Dude, Where's My Car?",Adult
5695,2003,Bad Santa,"Comedy, Crime, Drama"
5704,1997,Seven Years in Tibet,"Adventure, Biography, Drama"
5708,2000,The Art of War,"Action, Adventure, Crime"
5727,1984,The Last Starfighter,"Action, Adventure, Sci-Fi"
5730,2005,XXX: State of the Union,"Action, Adventure, Crime"
5762,2000,Almost Famous,"Adventure, Comedy, Drama"
5775,1992,Scent of a Woman,Drama
5778,1990,"The Godfather, Part III","Crime, Drama"
5787,1983,Trading Places,Comedy
5788,1996,Sling Blade,Drama
5793,2003,Underworld,"Action, Fantasy, Thriller"
5807,2004,Raising Helen,"Comedy, Drama, Romance"
5809,1988,Eight Men Out,"Drama, History, Sport"
5812,1992,Pure Country,"Drama, Music, Romance"
5814,2002,One Hour Photo,"Drama, Thriller"
5836,2004,Win a Date with Tad Hamilton!,"Comedy, Romance"
5842,2004,Mickey,"Comedy, Drama"
5845,1978,Midnight Express,"Biography, Crime, Drama"
5847,1984,A Passage to India,"Adventure, Drama, History"
5854,1967,In the Heat of the Night,"Crime, Drama, Mystery"
5856,2000,The Princess and the Warrior,"Drama, Mystery, Romance"
5861,1994,Drop Zone,"Action, Adventure, Thriller"
5862,2000,Memento,"Mystery, Thriller"
5875,1999,The Other Sister,"Comedy, Drama, Romance"
5882,1992,Medicine Man,"Adventure, Drama, Romance"
5884,1999,Saturday Night Live: The Best of Mike Myers,"Documentary, Comedy"
5895,2001,The Majestic,"Drama, Romance"
5897,2003,Jeepers Creepers 2,"Documentary, Short"
5899,1991,Rush,"Action, Biography, Drama"
5906,1992,Honeymoon in Vegas,"Comedy, Romance, Thriller"
5909,2004,Code 46,"Drama, Romance, Sci-Fi"
5922,1987,Stand and Deliver,Drama
5924,2000,Snatch,"Comedy, Crime"
5926,1999,Fight Club,Drama
5928,1978,Foul Play,"Comedy, Mystery, Thriller"
5939,2001,The Mummy Returns,"Action, Adventure, Fantasy"
5946,1977,Saturday Night Fever,"Drama, Music"
5952,1960,Ocean's Eleven,"Crime, Thriller"
5955,1956,The Man Who Knew Too Much,"Drama, Thriller"
5957,1997,Fire Down Below,"Action, Drama, Thriller"
5963,1925,The Gold Rush,"Adventure, Comedy, Drama"
5967,2003,The Lizzie McGuire Movie,"Adventure, Comedy, Family"
5970,1991,Dead Again,"Crime, Drama, Mystery"
5972,2004,Walk on Water,"Drama, Mystery, Thriller"
5991,2005,Sin City,"Crime, Thriller"
5997,1988,Young Guns,"Action, Crime, Drama"
6003,1990,Wild at Heart,"Comedy, Crime, Drama"
6014,2005,House of Wax,Horror
6021,1977,Oh God!,"Comedy, Fantasy"
6027,2002,The Wild Thornberrys Movie,"Adventure, Animation, Family"
6029,2001,Amelie,Drama
6030,2001,I Am Sam,Drama
6034,2004,Open Water,"Adventure, Biography, Drama"
6037,2002,The Bourne Identity,"Action, Mystery, Thriller"
6042,2004,Starsky & Hutch,"Comedy, Crime"
6050,1985,St. Elmo's Fire,"Drama, Romance"
6060,2003,Cold Creek Manor,"Mystery, Thriller"
6066,2004,The Story of the Weeping Camel,"Documentary, Drama, Family"
6068,1993,Addams Family Values,"Comedy, Fantasy"
6072,1997,Eve's Bayou,Drama
6073,1996,Bulletproof,"Action, Comedy, Crime"
6080,2002,The Rules of Attraction,"Comedy, Drama, Romance"
6084,1980,Caligula,"Drama, History"
6099,1979,Apocalypse Now,"Drama, War"
6110,1963,"It's a Mad, Mad, Mad, Mad World","Action, Adventure, Comedy"
6117,1970,Patton,"Biography, Drama, History"
6119,2003,Stuck on You,Comedy
6120,1994,Mary Shelley's Frankenstein,"Drama, Horror, Romance"
6122,2003,Laurel Canyon,Drama
6133,1984,Red Dawn,"Action, Thriller"
6134,2004,Collateral,"Crime, Drama, Thriller"
6158,1995,Circle of Friends,"Drama, Romance"
6161,2004,Criminal,"Action, Crime, Drama"
6166,1976,All the President's Men,"Biography, Drama, History"
6174,1996,Crash,"Crime, Drama, Thriller"
6190,1987,Some Kind of Wonderful,"Drama, Romance"
6195,2004,The Woodsman,"Drama, Romance"
6196,1984,The Terminator,"Action, Sci-Fi"
6204,1982,The Last Unicorn,"Animation, Adventure, Drama"
6206,2002,My Big Fat Greek Wedding,"Comedy, Family, Romance"
6219,1995,The Basketball Diaries,"Biography, Crime, Drama"
6221,1997,Donnie Brasco,"Biography, Crime, Drama"
6223,1991,Point Break,"Action, Crime, Drama"
6231,2002,Frailty,"Crime, Drama, Thriller"
6235,2002,A Walk to Remember,"Drama, Romance"
6237,1985,A Nightmare on Elm Street 2: Freddy's Revenge,"Horror, Thriller"
6240,1990,Awakenings,"Biography, Drama"
6243,1994,It Could Happen to You,"Comedy, Drama, Romance"
6251,2002,Cowboy Bebop: The Movie,"Animation, Action, Crime"
6254,1965,The Flight of the Phoenix,"Adventure, Drama"
6255,2005,Bewitched,"Comedy, Fantasy, Romance"
6262,1978,Invasion of the Body Snatchers,"Horror, Sci-Fi"
6263,1993,Heart and Souls,"Comedy, Drama, Fantasy"
6266,1996,Michael,"Comedy, Drama, Fantasy"
6268,1998,Lost in Space,"Action, Adventure, Family"
6274,1990,The Hunt for Red October,"Action, Adventure, Thriller"
6281,1994,"The Adventures of Priscilla, Queen of the Desert","Comedy, Music"
6287,1990,Pretty Woman,"Comedy, Romance"
6299,1985,The Man with One Red Shoe,"Comedy, Thriller"
6302,1999,The Bachelor,Comedy
6324,1983,The Thorn Birds,Drama
6327,1987,Summer School,"Comedy, Romance"
6329,1990,Edward Scissorhands,"Drama, Fantasy, Romance"
6337,2001,Joe Dirt,"Adventure, Comedy, Drama"
6343,2001,Joe Somebody,"Comedy, Drama"
6347,2000,Big Momma's House,"Action, Comedy, Crime"
6350,1998,Rush Hour,"Action, Comedy, Crime"
6352,1984,Conan the Destroyer,"Action, Adventure, Fantasy"
6357,1990,Men at Work,"Action, Comedy, Crime"
6362,2002,Spirit: Stallion of the Cimarron,"Animation, Adventure, Family"
6366,2004,Saved!,"Comedy, Drama"
6386,1992,Sister Act,"Comedy, Crime, Music"
6398,1992,Beethoven,"Comedy, Drama, Family"
6408,1987,"Good Morning, Vietnam","Comedy, Drama"
6428,1962,To Kill a Mockingbird,"Crime, Drama"
6437,2005,Boogeyman,"Drama, Horror, Mystery"
6445,1962,Lawrence of Arabia,"Adventure, Biography, Drama"
6449,2000,Space Cowboys,"Action, Adventure, Thriller"
6450,2002,City of God,"Crime, Drama"
6454,2002,Devil's Playground,"Action, Horror"
6464,2002,Unfaithful,"Drama, Thriller"
6475,2004,Spanglish,"Comedy, Drama, Romance"
6482,1984,Gremlins,"Comedy, Fantasy, Horror"
6486,1994,The Madness of King George,"Biography, Comedy, Drama"
6497,2002,Murder By Numbers,"Crime, Mystery, Thriller"
6500,1985,Jagged Edge,"Drama, Mystery, Thriller"
6502,2000,The Broken Hearts Club,Romance
6508,2002,The Salton Sea,"Crime, Drama, Mystery"
6510,1998,A Bug's Life,"Animation, Adventure, Comedy"
6512,1949,Adam's Rib,"Comedy, Drama, Romance"
6523,1986,Wildcats,"Comedy, Sport"
6524,1986,Lucas,"Comedy, Drama, Romance"
6545,2004,Infernal Affairs,"Crime, Drama, Mystery"
6552,2000,Charlie's Angels,"Action, Adventure, Comedy"
6555,2002,Insomnia,"Drama, Mystery, Thriller"
6556,1996,Romeo + Juliet,"Drama, Romance"
6574,1992,Single White Female,"Crime, Drama, Thriller"
6587,1971,Big Jake,"Action, Crime, Drama"
6596,2004,Beyond the Sea,"Biography, Drama, Music"
6599,1985,The Jewel of the Nile,"Action, Adventure, Comedy"
6615,1994,Legends of the Fall,"Drama, Romance, War"
6631,2005,Be Cool,"Comedy, Crime, Music"
6632,1996,Freeway,"Comedy, Crime, Drama"
6635,2000,Eddie Izzard: Circle,Comedy
6641,1978,Force 10 from Navarone,"Action, Drama, War"
6642,1993,A Bronx Tale,"Crime, Drama"
6661,1996,That Thing You Do!,"Comedy, Drama, Music"
6664,1987,Babette's Feast,"Comedy, Drama, Music"
6667,1999,Tea with Mussolini,"Drama, Comedy, War"
6670,2001,The Glass House,"Crime, Drama, Mystery"
6673,2004,Godsend,"Drama, Horror, Sci-Fi"
6677,1998,Desperate Measures,"Action, Crime, Drama"
6683,2000,Ginger Snaps,"Drama, Fantasy, Horror"
6687,1999,Deep Blue Sea,"Action, Sci-Fi, Thriller"
6692,1999,Entrapment,"Action, Crime, Romance"
6693,1993,Blue,Drama
6697,1998,Smoke Signals,"Comedy, Drama"
6702,1987,Roxanne,"Comedy, Romance"
6706,1999,Simply Irresistible,"Comedy, Drama, Fantasy"
6708,1996,The Craft,"Drama, Fantasy, Horror"
6716,1985,Spies Like Us,"Adventure, Comedy"
6720,2001,Black Hawk Down,"Drama, History, War"
6721,2004,Suspect Zero,"Crime, Drama, Mystery"
6735,2001,Hardball,"Drama, Sport"
6736,2005,Robots,"Animation, Adventure, Comedy"
6739,1954,Rear Window,"Mystery, Thriller"
6760,2002,Divine Secrets of the Ya-Ya Sisterhood,Drama
6771,1998,Urban Legend,"Horror, Mystery"
6775,1970,Tora! Tora! Tora!,"Action, Drama, History"
6797,1985,The Breakfast Club,"Comedy, Drama"
6806,1953,The Glenn Miller Story,"Biography, Drama, Music"
6807,1963,8 1/2,"Comedy, Short"
6810,2004,House of D,"Comedy, Drama"
6816,1990,Cry-Baby,"Comedy, Musical"
6829,2002,High Crimes,"Crime, Drama, Mystery"
6833,1995,Billy Madison,Comedy
6844,2001,The Fast and the Furious,"Action, Crime, Thriller"
6846,1991,Naked Lunch,Drama
6849,1981,Gallipoli,"Adventure, Drama, History"
6850,2005,Lords of Dogtown,"Biography, Drama, Sport"
6859,2003,Cheaper by the Dozen,"Comedy, Family"
6860,2003,Calendar Girls,"Comedy, Drama"
6868,2004,Sleepover,"Comedy, Romance"
6872,2000,Greenfingers,"Comedy, Crime, Romance"
6874,2003,The Cooler,"Crime, Drama, Fantasy"
6886,2004,The Dreamers,"Drama, Romance"
6902,1983,The Big Chill,"Comedy, Drama"
6908,1989,Star Trek V: The Final Frontier,"Action, Adventure, Fantasy"
6910,2000,Down to You,"Comedy, Drama, Romance"
6911,1986,Little Shop of Horrors,"Comedy, Horror, Musical"
6923,1994,Color of Night,"Mystery, Romance, Thriller"
6931,2003,Terminator 3: Rise of the Machines,"Action, Sci-Fi"
6942,1989,UHF,"Comedy, Drama"
6959,1990,Internal Affairs,"Crime, Drama, Thriller"
6960,1977,The Goodbye Girl,"Comedy, Drama, Romance"
6961,1997,George of the Jungle,"Action, Adventure, Comedy"
6971,1986,Ferris Bueller's Day Off,Comedy
6972,1998,Armageddon,"Action, Adventure, Sci-Fi"
6973,1996,Mulholland Falls,"Crime, Drama, Mystery"
6974,1995,The Usual Suspects,"Crime, Drama, Mystery"
6978,1996,The Cable Guy,"Comedy, Drama, Thriller"
6983,2004,Connie and Carla,"Comedy, Crime, Music"
6988,1995,Mighty Aphrodite,"Comedy, Fantasy, Romance"
6989,1994,Natural Born Killers,"Crime, Drama"
6994,2000,The Whole Nine Yards,"Comedy, Crime"
7009,2002,Undercover Brother,"Action, Comedy"
7014,1994,To Live,"Drama, History, War"
7019,1999,Anywhere But Here,"Comedy, Drama"
7031,1968,Support Your Local Sheriff!,"Action, Comedy, Romance"
